CensusTract,State,County,TotalPop,Men,Women,Hispanic,White,Black,Native,Asian,Pacific,Citizen,Income,IncomeErr,IncomePerCap,IncomePerCapErr,Poverty,ChildPoverty,Professional,Service,Office,Construction,Production,Drive,Carpool,Transit,Walk,OtherTransp,WorkAtHome,MeanCommute,Employed,PrivateWork,PublicWork,SelfEmployed,FamilyWork,Unemployment
1067030600,Alabama,Henry,1595,813,782,9.0,78.1,12.7,0.0,0.0,0.0,1114,41354.0,9120.0,20982.0,2492.0,13.9,14.3,31.1,18.5,22.0,12.5,15.8,83.4,6.4,0.0,1.4,3.2,5.6,25.1,631,75.1,16.3,8.6,0.0,5.3
1069040100,Alabama,Houston,5145,2592,2553,8.0,84.6,5.6,0.0,0.5,0.0,3777,53802.0,7584.0,25265.0,2536.0,10.6,13.0,36.0,13.0,26.7,15.3,9.0,90.6,7.0,0.0,0.1,1.7,0.6,22.4,2296,76.1,15.3,7.9,0.7,6.4
1069040201,Alabama,Houston,9714,4574,5140,1.3,83.1,10.8,0.2,3.1,0.0,7286,70320.0,4619.0,39993.0,2310.0,5.4,5.7,49.7,11.6,24.5,6.7,7.5,92.0,4.5,0.1,0.4,0.5,2.5,20.3,4701,83.1,13.2,3.6,0.1,5.6
1069040202,Alabama,Houston,8698,4185,4513,2.7,84.8,8.5,0.3,1.3,0.0,6594,71861.0,2438.0,37719.0,2402.0,6.3,8.1,46.9,14.3,26.6,3.9,8.3,90.8,5.1,0.0,0.5,0.4,3.2,18.3,4203,79.6,12.4,7.4,0.6,4.9
1069040301,Alabama,Houston,3848,1793,2055,2.8,56.4,38.0,0.4,0.5,0.0,2935,36389.0,2153.0,21325.0,1321.0,18.4,32.5,28.8,20.0,29.5,7.9,13.8,89.6,6.3,0.9,0.0,1.0,2.3,17.5,1752,85.2,12.4,2.4,0.0,11.6
1069040302,Alabama,Houston,3555,1636,1919,6.7,43.0,45.9,0.7,1.1,0.0,2601,34934.0,3783.0,17895.0,1058.0,25.4,49.0,25.0,26.3,27.1,7.3,14.3,87.0,6.8,0.4,3.9,1.4,0.5,17.4,1659,83.2,13.3,3.3,0.1,10.9
1069040400,Alabama,Houston,2561,1194,1367,1.6,77.7,18.9,0.8,0.0,0.0,1928,56920.0,4714.0,36139.0,3451.0,15.2,23.6,41.4,13.3,30.9,7.2,7.1,87.0,6.6,0.2,0.3,2.0,4.0,12.5,1132,77.6,12.9,9.3,0.3,6.8
1069040500,Alabama,Houston,3427,1663,1764,3.6,80.5,14.6,0.2,0.3,0.0,2715,45461.0,3817.0,30265.0,2709.0,12.6,24.7,36.9,16.6,27.6,8.8,10.1,85.3,8.3,0.0,0.5,1.4,4.5,17.9,1639,80.2,11.2,8.5,0.0,5.8
1069040600,Alabama,Houston,2273,1120,1153,3.6,17.5,77.5,0.0,0.0,0.0,1609,15159.0,1551.0,9807.0,1028.0,54.5,73.6,12.5,28.7,25.5,9.6,23.8,78.5,6.5,2.0,3.5,7.9,1.6,20.5,513,88.5,5.1,6.4,0.0,26.4
1069040700,Alabama,Houston,2852,1401,1451,3.6,56.3,36.9,0.2,1.2,0.0,2046,34063.0,2549.0,17108.0,1495.0,26.0,43.0,18.7,21.5,32.8,7.1,19.9,92.2,4.5,0.0,0.4,2.1,0.9,18.8,1156,82.0,12.0,5.8,0.2,7.7
1069040800,Alabama,Houston,7993,3940,4053,6.7,77.4,13.2,0.3,0.3,0.0,5718,40817.0,2500.0,21165.0,1088.0,19.8,34.1,29.4,20.9,27.5,11.8,10.5,88.0,8.4,0.0,0.4,1.4,1.8,22.4,3282,80.7,12.4,6.7,0.2,8.3
1069040900,Alabama,Houston,4917,2406,2511,3.8,69.9,22.7,0.1,1.9,0.0,3707,46622.0,3766.0,23593.0,1130.0,12.4,18.9,31.4,16.9,27.8,8.2,15.7,90.6,6.2,0.5,0.2,1.6,0.8,21.1,2375,82.4,14.6,2.8,0.1,6.9
1069041000,Alabama,Houston,5434,2470,2964,2.4,29.8,64.8,0.2,0.4,0.0,3934,27889.0,2551.0,13858.0,721.0,33.4,48.5,18.1,27.1,21.9,10.9,22.0,82.9,11.5,0.5,1.0,2.5,1.6,19.0,2062,83.5,11.2,4.8,0.5,11.0
1069041100,Alabama,Houston,3712,1761,1951,3.4,64.8,26.7,0.2,1.2,0.6,2809,35683.0,2411.0,19566.0,1292.0,20.0,40.2,23.3,20.0,25.0,13.4,18.3,85.2,11.3,0.1,0.7,1.6,1.0,21.7,1643,83.4,10.8,4.8,1.0,7.3
1069041200,Alabama,Houston,2473,1156,1317,3.4,32.6,60.3,1.1,0.0,0.0,1818,15822.0,1492.0,11418.0,1149.0,45.2,63.0,14.4,32.6,23.5,9.4,20.1,72.3,12.9,6.3,4.5,3.7,0.3,18.0,727,81.4,10.6,7.6,0.4,15.3
1069041400,Alabama,Houston,3198,1590,1608,1.0,21.1,76.2,0.3,0.2,0.0,2431,24432.0,2445.0,13675.0,1121.0,35.4,60.8,19.6,26.2,28.3,8.8,17.1,86.1,5.8,0.4,0.6,6.4,0.7,16.6,1070,82.7,14.5,2.8,0.0,14.1
1069041500,Alabama,Houston,4206,1906,2300,0.8,21.8,76.0,0.4,0.0,0.0,3201,27892.0,2916.0,18593.0,1255.0,30.9,53.9,23.3,31.4,20.1,6.4,18.9,88.7,8.9,0.0,0.0,1.3,1.1,20.3,1426,83.0,15.1,1.8,0.1,17.2
1069041600,Alabama,Houston,5233,2501,2732,3.5,64.6,29.7,0.2,0.0,0.0,3915,37083.0,3015.0,19637.0,1355.0,17.5,29.1,26.4,19.3,24.3,12.8,17.2,89.2,7.8,0.1,0.4,1.1,1.3,21.6,2215,79.8,14.8,5.2,0.3,6.9
1069041700,Alabama,Houston,1328,626,702,2.4,82.5,13.2,0.0,0.1,0.0,1043,31656.0,2855.0,16551.0,1796.0,19.9,30.8,18.1,18.9,29.3,18.3,15.4,93.1,4.4,0.4,0.7,0.9,0.4,29.2,454,78.9,17.0,4.2,0.0,9.4
1069041800,Alabama,Houston,2063,945,1118,0.9,68.4,28.7,0.8,0.0,0.0,1712,36125.0,4154.0,21043.0,1687.0,16.2,28.8,24.8,11.0,24.0,20.3,19.9,87.4,6.0,0.0,0.0,0.3,6.4,37.5,767,81.1,11.6,7.3,0.0,12.8
1069041900,Alabama,Houston,7812,3776,4036,2.1,81.6,12.3,0.5,0.5,0.0,5977,42027.0,1710.0,20711.0,736.0,15.8,27.9,27.1,17.0,24.3,14.4,17.3,85.5,8.3,0.2,1.8,0.6,3.6,25.3,3290,79.4,13.7,6.8,0.1,6.4
1069042000,Alabama,Houston,5918,2922,2996,0.7,88.0,9.5,0.1,0.0,0.0,4655,39312.0,2042.0,20303.0,1307.0,18.4,33.0,24.1,18.0,28.8,14.7,14.4,87.4,8.6,0.1,0.0,0.9,2.8,27.6,2473,81.7,10.9,7.3,0.1,8.1
1069042100,Alabama,Houston,7174,3406,3768,4.2,87.8,6.9,0.3,0.1,0.0,5255,46305.0,4062.0,25656.0,2937.0,12.4,17.0,25.4,16.9,25.0,13.5,19.2,93.7,4.4,0.7,0.2,0.2,0.9,25.6,3232,80.4,14.3,5.3,0.0,6.1
1071950100,Alabama,Jackson,5628,2731,2897,0.0,94.7,0.0,0.6,0.0,0.0,4371,38351.0,4719.0,23218.0,4504.0,16.2,21.2,16.4,7.3,23.4,17.2,35.7,85.4,6.4,0.0,3.0,1.7,3.5,33.7,2314,73.6,13.5,12.9,0.0,3.2
1071950200,Alabama,Jackson,3383,1488,1895,0.3,83.0,9.8,0.6,0.0,0.0,2500,33047.0,5088.0,17933.0,2135.0,24.6,40.7,25.8,20.9,19.7,9.2,24.3,90.7,3.7,0.0,4.1,0.0,1.5,20.7,1247,81.1,11.7,7.2,0.0,10.0
1071950300,Alabama,Jackson,5898,3013,2885,4.5,84.7,7.5,0.0,0.9,0.0,4334,37989.0,4548.0,18853.0,2635.0,19.8,30.7,25.6,15.4,15.8,13.0,30.2,90.8,4.0,0.0,1.9,0.9,2.5,27.3,2336,76.6,17.8,5.6,0.0,14.3
1071950400,Alabama,Jackson,1972,1030,942,3.8,87.7,0.7,2.7,0.0,0.0,1562,37321.0,5214.0,19238.0,2606.0,22.2,31.8,28.2,15.9,19.6,19.4,16.8,89.9,8.8,0.0,0.0,0.4,0.9,30.8,772,70.2,16.8,13.0,0.0,15.4
1071950500,Alabama,Jackson,3820,1859,1961,1.5,93.5,0.7,1.0,0.2,0.3,2817,37306.0,3508.0,17074.0,1950.0,18.6,28.7,18.4,13.8,23.1,13.5,31.2,89.8,6.7,0.4,0.4,0.9,1.8,29.4,1418,77.0,17.7,5.3,0.0,16.2
1071950600,Alabama,Jackson,5773,2812,2961,1.5,88.8,4.5,3.0,0.0,0.0,4644,35965.0,5597.0,18212.0,1985.0,17.3,17.1,16.6,18.6,21.2,20.1,23.5,89.7,7.1,0.0,0.3,0.0,2.8,20.9,2323,73.6,20.5,5.8,0.1,5.1
1071950700,Alabama,Jackson,4418,2137,2281,1.2,95.1,1.8,0.0,0.4,0.0,3325,38551.0,3698.0,20056.0,2105.0,14.8,23.8,22.2,12.5,22.5,10.0,32.8,87.6,8.1,0.0,1.9,0.0,2.5,21.2,1734,76.7,19.8,3.5,0.0,8.9
1071950800,Alabama,Jackson,4428,2254,2174,7.3,82.0,5.6,0.4,1.9,0.0,3488,38750.0,11563.0,19788.0,2518.0,21.5,31.7,39.5,13.7,22.6,9.5,14.7,91.5,6.6,0.0,0.2,1.3,0.4,19.4,1826,79.0,19.9,1.2,0.0,11.5
1071950900,Alabama,Jackson,5978,2930,3048,4.1,90.3,2.9,0.0,0.5,0.0,4799,49968.0,12812.0,25359.0,2944.0,6.2,6.8,33.0,14.4,24.7,7.5,20.4,86.3,11.1,0.0,0.0,0.6,2.0,19.7,2445,75.6,16.6,7.8,0.0,11.4
1071951000,Alabama,Jackson,4472,2300,2172,0.4,97.0,0.0,1.4,0.0,0.0,3650,42883.0,6137.0,20658.0,2377.0,18.0,22.1,28.2,11.2,20.2,11.7,28.6,86.6,5.2,0.2,2.5,0.6,4.9,30.3,1881,73.0,14.6,12.3,0.0,4.6
1071951100,Alabama,Jackson,7090,3522,3568,4.5,86.7,0.8,2.7,0.2,0.6,5268,33264.0,3232.0,18285.0,1866.0,23.8,34.5,25.9,14.4,18.6,12.9,28.2,84.7,11.8,0.2,0.6,1.0,1.7,28.0,2587,71.4,17.9,10.7,0.0,13.2
1073000100,Alabama,Jefferson,3339,1785,1554,6.6,16.9,76.3,0.0,0.0,0.0,2151,24107.0,5975.0,13343.0,2926.0,42.4,50.6,13.4,28.2,22.3,12.6,23.4,76.6,13.5,1.9,0.6,3.2,4.2,20.5,1244,89.1,6.4,2.3,2.3,15.9
1073000300,Alabama,Jefferson,2382,1148,1234,19.2,5.4,65.8,1.5,7.1,0.0,1624,19464.0,8478.0,13263.0,2920.0,34.8,57.7,12.7,35.1,15.4,15.5,21.4,72.1,7.2,6.8,8.3,2.7,2.9,19.3,1041,78.4,15.1,5.9,0.7,13.6
1073000400,Alabama,Jefferson,3319,1601,1718,0.3,9.4,90.0,0.0,0.0,0.0,2427,24106.0,3302.0,11528.0,1908.0,42.6,59.1,19.3,32.3,19.3,3.5,25.6,85.2,10.1,4.7,0.0,0.0,0.0,23.9,1096,83.9,13.2,2.8,0.0,13.6
1073000500,Alabama,Jefferson,3355,1757,1598,1.5,3.9,92.4,0.6,0.0,0.0,2323,19920.0,3695.0,11609.0,1721.0,47.8,74.5,15.5,29.4,19.1,11.2,24.7,78.3,20.4,0.0,1.3,0.0,0.0,17.4,982,80.1,14.7,5.2,0.0,27.2
1073000700,Alabama,Jefferson,2668,1333,1335,2.1,0.0,97.9,0.0,0.0,0.0,1626,14459.0,4639.0,7676.0,1249.0,66.5,88.8,20.4,25.3,22.3,8.3,23.6,61.8,16.0,15.2,2.7,2.2,2.1,24.9,647,81.3,13.4,4.3,0.9,26.6
1073000800,Alabama,Jefferson,3736,2074,1662,3.2,1.7,94.1,0.0,0.0,0.0,3117,22969.0,3766.0,14000.0,1473.0,26.3,23.4,13.4,38.1,15.4,7.7,25.4,72.0,19.2,2.1,1.4,5.2,0.0,19.4,1307,80.5,9.1,10.4,0.0,19.4
1073001100,Alabama,Jefferson,4688,1664,3024,0.0,1.8,97.9,0.0,0.3,0.0,3745,38036.0,5766.0,19061.0,3197.0,16.8,32.4,27.6,26.2,27.9,4.6,13.7,88.1,8.0,0.0,1.0,0.0,2.9,21.9,1818,76.1,23.9,0.0,0.0,15.5
1073001200,Alabama,Jefferson,2863,1498,1365,11.6,3.5,84.2,0.0,0.0,0.0,2216,24200.0,6023.0,14655.0,1662.0,25.0,48.7,13.5,25.2,21.4,17.7,22.2,70.9,18.4,6.1,2.4,2.4,0.0,24.8,1057,75.9,8.3,14.5,1.3,19.4
1073001400,Alabama,Jefferson,1981,916,1065,5.3,3.1,91.5,0.2,0.0,0.0,1649,26976.0,3257.0,16526.0,2152.0,30.7,81.7,23.1,30.6,15.0,14.7,16.6,74.0,23.4,0.0,2.1,0.0,0.5,17.8,839,70.2,23.4,6.4,0.0,11.4
1073001500,Alabama,Jefferson,2627,1422,1205,1.5,3.5,93.3,0.0,0.0,0.0,2120,20493.0,4398.0,12750.0,2185.0,41.5,55.6,22.9,41.7,13.3,5.4,16.6,70.1,19.2,1.1,6.4,0.9,2.3,18.4,829,84.9,13.4,1.7,0.0,29.4
1073001600,Alabama,Jefferson,3166,1551,1615,6.3,14.7,78.0,0.4,0.0,0.0,2407,21933.0,3194.0,11896.0,2864.0,47.7,88.0,19.2,36.5,11.2,16.2,16.9,70.3,19.6,8.5,0.4,1.2,0.0,21.9,740,86.2,7.4,5.3,1.1,22.0
1073001902,Alabama,Jefferson,1849,950,899,11.7,4.3,83.7,0.3,0.0,0.0,1344,20824.0,1764.0,11523.0,1565.0,38.3,49.6,10.2,33.5,20.0,20.6,15.6,74.0,14.2,4.6,1.8,4.5,0.9,19.2,781,82.2,8.2,9.6,0.0,11.5
1073002000,Alabama,Jefferson,3795,1527,2268,1.2,21.3,76.4,0.0,0.0,0.0,2762,23054.0,2719.0,13718.0,1946.0,42.6,60.4,17.0,32.4,23.6,7.0,19.9,65.7,24.5,1.4,1.7,3.2,3.5,23.0,1464,86.8,10.9,2.3,0.0,8.0
1073002100,Alabama,Jefferson,2641,1001,1640,0.0,16.5,83.5,0.0,0.0,0.0,1946,24286.0,5858.0,14618.0,2868.0,34.7,53.1,25.9,29.9,26.0,8.2,10.0,83.9,14.1,0.9,1.1,0.0,0.0,24.7,1018,83.9,16.1,0.0,0.0,13.7
1073002200,Alabama,Jefferson,2632,1282,1350,1.6,6.5,91.4,0.2,0.0,0.0,2101,32520.0,7595.0,14667.0,1923.0,29.3,49.2,16.0,26.5,30.5,5.8,21.1,82.8,7.4,5.0,2.2,0.0,2.5,23.4,961,81.2,16.0,2.8,0.0,16.5
1073002303,Alabama,Jefferson,3987,1565,2422,0.0,1.9,95.5,0.0,0.0,0.1,2437,12298.0,3624.0,10841.0,1873.0,58.7,79.2,17.2,35.8,33.8,7.8,5.5,86.7,8.1,4.4,0.8,0.0,0.0,22.6,1099,78.7,19.0,2.3,0.0,29.9
1073002305,Alabama,Jefferson,3195,1636,1559,2.7,71.1,25.6,0.0,0.6,0.0,2561,67985.0,6956.0,36006.0,4031.0,15.4,29.8,57.4,8.1,21.6,6.4,6.4,82.8,8.7,0.5,0.0,1.8,6.2,16.9,1955,75.3,16.7,7.9,0.0,3.5
1073002306,Alabama,Jefferson,3848,1710,2138,2.6,71.0,24.1,0.0,0.9,0.0,3185,59452.0,4238.0,37197.0,4834.0,8.5,14.3,54.5,10.2,23.6,3.1,8.5,87.7,5.7,3.6,0.0,0.5,2.5,19.3,2180,71.7,22.8,5.6,0.0,5.0
1073002400,Alabama,Jefferson,3698,1853,1845,6.6,24.8,66.6,0.0,0.0,0.0,2691,22736.0,10994.0,15172.0,2098.0,51.4,72.4,25.2,24.3,19.2,6.2,25.1,71.7,10.4,5.0,3.2,5.5,4.2,21.5,1314,79.0,14.6,6.4,0.0,19.0
1073002700,Alabama,Jefferson,3796,2283,1513,1.2,43.7,52.3,0.0,1.9,0.0,3320,20548.0,5137.0,23906.0,3345.0,34.6,29.7,65.4,9.5,18.4,3.7,3.0,65.7,14.6,3.0,11.1,2.5,3.2,14.8,1309,73.6,19.7,6.6,0.0,5.3
1073002900,Alabama,Jefferson,2147,1072,1075,0.0,0.0,100.0,0.0,0.0,0.0,1797,13958.0,7444.0,12844.0,2017.0,40.1,47.1,10.4,48.5,19.0,17.3,4.7,51.1,19.6,27.2,2.1,0.0,0.0,24.8,653,85.9,5.4,8.7,0.0,24.3
1073003001,Alabama,Jefferson,3136,1603,1533,4.6,30.5,62.1,0.1,1.8,0.0,2807,30625.0,7146.0,12778.0,1903.0,18.2,22.6,25.1,30.0,23.4,2.5,19.0,70.8,8.5,3.0,11.9,1.3,4.4,19.2,907,92.9,5.1,2.0,0.0,16.8
1073003002,Alabama,Jefferson,2380,896,1484,0.8,1.5,97.3,0.4,0.0,0.0,1807,15683.0,2241.0,12140.0,1671.0,53.0,78.9,29.3,30.0,26.0,1.1,13.7,81.1,14.9,2.0,0.0,1.1,0.9,19.5,666,78.8,14.6,6.6,0.0,26.9
1073003100,Alabama,Jefferson,3608,1686,1922,1.8,3.6,94.6,0.0,0.0,0.0,2546,24797.0,11306.0,16442.0,4075.0,39.8,65.9,28.5,22.6,29.0,7.4,12.5,90.8,6.3,2.0,0.0,0.0,0.9,22.1,1205,81.8,13.2,5.0,0.0,15.9
1073003200,Alabama,Jefferson,1200,529,671,0.0,11.2,88.4,0.0,0.0,0.0,777,16289.0,1228.0,8457.0,1551.0,57.7,68.3,12.8,46.5,23.5,4.1,13.2,70.0,17.7,6.6,2.9,0.0,2.9,23.5,243,94.2,5.8,0.0,0.0,33.8
1073003300,Alabama,Jefferson,947,481,466,0.0,0.0,100.0,0.0,0.0,0.0,789,16731.0,10865.0,14709.0,2884.0,33.9,50.6,22.3,34.6,27.9,0.5,14.6,65.5,17.4,0.0,12.0,1.6,3.5,18.3,376,66.8,25.5,7.7,0.0,17.2
1073003400,Alabama,Jefferson,2482,1221,1261,1.0,7.7,91.4,0.0,0.0,0.0,1908,21719.0,3179.0,11534.0,1819.0,46.5,79.3,8.0,25.7,27.9,6.8,31.6,78.5,16.3,0.7,1.1,2.7,0.7,22.7,824,85.2,9.8,5.0,0.0,25.4
1073003500,Alabama,Jefferson,2860,1300,1560,0.0,10.3,89.3,0.0,0.0,0.0,2044,24449.0,9941.0,13378.0,2947.0,37.5,47.4,22.4,15.7,36.0,4.0,22.0,84.2,12.8,3.1,0.0,0.0,0.0,23.5,1051,80.6,16.3,3.1,0.0,24.9
1073003600,Alabama,Jefferson,4218,1955,2263,0.0,4.4,95.6,0.0,0.0,0.0,3385,38290.0,6197.0,18652.0,2114.0,18.4,26.4,23.4,20.7,24.9,2.4,28.7,82.0,11.3,3.8,0.0,0.0,2.9,23.7,1806,85.9,12.3,1.8,0.0,13.4
1073003700,Alabama,Jefferson,4737,2127,2610,4.1,6.0,84.2,0.3,0.0,0.0,3645,26678.0,2912.0,16733.0,2188.0,26.2,39.5,14.7,29.9,24.3,5.3,25.8,72.2,15.4,5.3,5.4,0.6,1.1,27.1,1979,84.6,12.8,2.6,0.0,12.9
1073003802,Alabama,Jefferson,5222,2414,2808,0.2,5.0,94.1,0.0,0.0,0.0,4161,32585.0,4494.0,15273.0,1932.0,23.8,28.9,19.6,30.5,33.0,3.0,13.9,75.3,17.5,5.1,0.0,1.6,0.5,27.8,2025,83.3,14.5,0.2,2.0,19.1
1073003803,Alabama,Jefferson,3661,1461,2200,0.0,3.5,96.5,0.0,0.0,0.0,2931,27011.0,4821.0,16199.0,3042.0,36.2,59.9,22.1,28.3,34.8,3.5,11.2,76.2,19.3,1.0,2.6,0.9,0.0,19.1,1329,73.6,20.3,6.1,0.0,14.1
1073003900,Alabama,Jefferson,1501,673,828,5.3,0.3,94.4,0.0,0.0,0.0,1010,21818.0,8260.0,11850.0,1962.0,53.3,80.3,9.6,29.3,18.9,17.2,25.0,50.3,35.2,5.5,7.9,0.0,1.1,24.6,460,78.5,14.3,7.2,0.0,21.1
1073004000,Alabama,Jefferson,3307,1514,1793,0.5,1.6,97.6,0.0,0.4,0.0,2616,15822.0,2042.0,14567.0,2545.0,37.9,41.5,20.4,26.8,25.7,4.4,22.7,81.3,9.8,0.9,2.9,5.1,0.0,22.6,1081,83.6,14.1,2.3,0.0,22.8
1073004200,Alabama,Jefferson,2129,1035,1094,1.3,1.9,96.2,0.0,0.0,0.0,1752,19672.0,4943.0,14243.0,2041.0,32.9,40.7,12.0,15.9,44.0,1.1,26.9,87.8,7.9,3.3,1.0,0.0,0.0,17.6,616,78.1,19.3,0.0,2.6,13.8
1073004500,Alabama,Jefferson,4748,2240,2508,2.1,37.7,52.3,0.2,5.9,0.0,3783,13271.0,6788.0,7951.0,1804.0,69.2,93.8,42.2,28.2,26.8,0.8,2.0,52.4,3.1,1.4,34.0,4.8,4.3,15.9,1429,74.5,24.8,0.0,0.6,23.7
1073004701,Alabama,Jefferson,4108,2176,1932,10.6,79.5,4.2,0.9,4.8,0.0,3687,47178.0,5348.0,46965.0,10812.0,18.2,0.0,65.3,12.3,16.8,3.2,2.4,88.2,5.6,0.0,0.5,0.7,5.0,13.5,2807,75.0,18.5,6.5,0.0,4.6
1073004702,Alabama,Jefferson,3451,1749,1702,1.7,89.2,8.4,0.1,0.2,0.0,2866,67788.0,12216.0,54582.0,8757.0,15.4,38.2,65.9,7.4,18.4,3.9,4.5,86.4,2.9,0.0,0.9,3.6,6.3,15.8,2065,76.7,16.8,6.5,0.0,4.2
1073004800,Alabama,Jefferson,1962,1047,915,3.9,85.6,6.5,0.0,1.9,0.0,1764,42024.0,7633.0,59932.0,11551.0,11.0,5.4,64.5,14.6,14.9,4.0,1.9,88.4,6.2,3.7,1.1,0.0,0.6,15.7,925,78.2,16.3,5.5,0.0,3.9
1073004901,Alabama,Jefferson,1168,607,561,3.9,74.9,12.2,0.0,8.1,0.0,1014,32991.0,7698.0,38955.0,7646.0,22.1,0.0,59.3,18.9,17.7,3.2,0.9,65.0,0.5,3.3,23.9,3.6,3.8,13.7,808,75.1,20.9,4.0,0.0,2.8
1073004902,Alabama,Jefferson,3071,1610,1461,7.1,70.5,14.1,0.0,6.9,0.0,2480,30179.0,5556.0,24391.0,3390.0,33.1,42.3,49.3,20.4,18.8,3.4,8.0,70.7,8.3,0.5,16.9,1.7,1.9,15.1,1800,70.9,25.7,2.9,0.4,9.9
1073005000,Alabama,Jefferson,3441,1840,1601,20.5,54.9,21.1,0.0,2.1,0.0,2364,34539.0,7525.0,23592.0,3522.0,22.9,23.3,33.2,31.5,21.9,8.5,5.0,82.8,8.8,2.0,3.0,2.5,0.9,18.4,2221,86.2,11.1,2.7,0.0,4.9
1073005101,Alabama,Jefferson,2104,848,1256,5.0,0.5,93.9,0.0,0.0,0.0,1259,14022.0,2501.0,8291.0,1334.0,61.7,80.8,12.3,49.6,14.4,3.5,20.2,70.3,15.5,9.4,3.7,0.7,0.4,24.4,575,88.2,8.2,3.7,0.0,26.4
1073005103,Alabama,Jefferson,2800,1264,1536,8.4,4.2,80.9,1.4,0.0,0.0,2204,30313.0,10320.0,19678.0,3110.0,30.3,68.7,31.2,34.3,19.9,6.2,8.4,83.8,8.7,1.2,0.9,2.7,2.7,18.7,1020,71.3,25.7,0.0,3.0,8.2
1073005104,Alabama,Jefferson,4325,1925,2400,15.8,17.0,62.2,1.1,0.1,0.0,2821,30000.0,3064.0,17165.0,2289.0,36.5,56.9,18.4,22.1,29.6,14.9,15.0,85.3,11.9,0.7,0.3,0.4,1.3,19.9,2544,85.0,11.3,3.7,0.0,6.5
1073005200,Alabama,Jefferson,3652,1800,1852,0.0,0.0,98.5,0.0,0.0,0.0,2967,23802.0,4603.0,15896.0,2819.0,33.0,47.6,26.0,33.7,26.0,1.6,12.6,75.9,20.0,1.9,0.0,0.0,2.3,22.2,1091,77.3,20.0,2.7,0.0,30.1
1073005302,Alabama,Jefferson,3577,1880,1697,0.0,47.1,49.7,0.2,0.7,0.0,2808,44939.0,7288.0,25026.0,4451.0,10.9,14.0,34.2,23.4,21.7,9.3,11.4,82.0,12.1,0.0,0.0,2.3,3.6,23.5,1726,80.4,13.4,6.3,0.0,8.2
1073005500,Alabama,Jefferson,2317,1136,1181,3.6,22.3,73.4,0.7,0.0,0.0,1518,21726.0,5189.0,11309.0,1995.0,51.0,71.9,15.8,24.8,28.0,4.4,27.1,83.8,14.2,0.9,0.0,1.1,0.0,18.1,565,87.1,12.9,0.0,0.0,24.8
1073005600,Alabama,Jefferson,4828,1995,2833,0.3,85.1,13.7,0.9,0.0,0.0,4147,50126.0,8606.0,31584.0,5038.0,20.6,29.3,42.3,25.5,22.6,4.8,4.8,94.5,2.7,0.0,0.0,0.0,2.7,18.0,2400,90.6,5.7,3.7,0.0,9.6
1073005701,Alabama,Jefferson,2447,1063,1384,0.5,0.9,98.5,0.0,0.0,0.0,1900,31479.0,9535.0,18777.0,3984.0,19.8,30.5,23.7,33.7,21.7,9.0,11.8,76.4,16.6,3.6,0.6,1.5,1.4,23.0,1032,76.6,9.4,14.0,0.0,8.4
1073005702,Alabama,Jefferson,2707,1200,1507,0.1,1.3,98.7,0.0,0.0,0.0,2248,27394.0,4960.0,17069.0,2705.0,22.5,19.2,19.3,30.2,23.0,8.9,18.5,74.5,22.9,1.7,0.0,0.0,0.9,22.3,939,73.5,25.1,1.4,0.0,22.1
1073005800,Alabama,Jefferson,3327,1463,1864,4.7,32.8,57.2,0.0,2.4,0.0,2641,31225.0,6908.0,24261.0,5223.0,33.9,58.2,30.2,21.3,28.5,6.7,13.3,90.3,5.0,1.6,2.0,1.0,0.0,17.2,1909,83.3,14.3,2.4,0.0,10.0
1073005903,Alabama,Jefferson,4822,2205,2617,4.9,22.7,71.3,0.0,1.1,0.0,3740,44230.0,4464.0,25068.0,4567.0,18.0,29.5,36.8,17.5,22.0,5.9,17.8,82.2,15.8,0.4,0.1,0.0,1.6,23.0,2564,87.3,11.3,1.4,0.0,6.8
1073005905,Alabama,Jefferson,5412,2336,3076,9.1,17.3,72.1,0.0,0.0,0.0,3696,32121.0,6284.0,16854.0,2730.0,26.4,41.0,18.0,21.3,31.4,10.4,19.0,87.2,12.3,0.1,0.4,0.0,0.0,24.2,2115,75.7,22.1,2.2,0.0,9.4
1073005907,Alabama,Jefferson,2197,873,1324,3.0,24.5,72.2,0.0,0.0,0.2,1728,57831.0,6097.0,26118.0,3353.0,5.9,15.1,34.0,15.8,21.9,7.3,21.1,93.9,3.6,0.0,0.0,0.0,2.5,25.4,1066,67.9,24.0,8.1,0.0,6.6
1073005908,Alabama,Jefferson,3708,1597,2111,7.1,21.8,70.3,0.0,0.2,0.0,2621,33276.0,7485.0,16518.0,2156.0,25.5,35.3,16.1,26.3,29.7,10.2,17.7,89.5,4.7,0.0,0.0,0.0,5.8,23.9,1592,81.0,14.1,4.8,0.0,14.0
1073005909,Alabama,Jefferson,2696,1160,1536,0.0,8.8,89.4,0.7,0.0,0.0,2104,57741.0,4410.0,24164.0,4301.0,13.0,23.0,33.8,18.3,28.9,2.1,17.0,95.3,4.7,0.0,0.0,0.0,0.0,23.5,1303,84.7,13.5,1.8,0.0,15.1
1073005910,Alabama,Jefferson,5466,2373,3093,1.1,8.0,90.0,0.0,0.0,0.0,3933,50300.0,8516.0,25083.0,2852.0,19.1,33.5,28.9,14.0,36.7,7.3,13.1,88.9,8.0,0.0,0.4,0.0,2.7,27.9,2622,74.4,18.8,6.8,0.0,8.7
